,words,vectors
10,"['agree', 'also', 'always', 'class', 'come', 'day', 'decision', 'every', 'example', 'family', 'first', 'friend', 'get', 'good', 'home', 'important', 'need', 'nt', 'online', 'play', 'problem', 'reason', 'school', 'something', 'student', 'take', 'think', 'time', 'would']","[0.0, 0.0, 0.05664629827150613, 0.03911116723447528, 0.0959829594121621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05018069370549892, 0.057307728027719815, 0.0, 0.09351888438678173, 0.07881070218453105, 0.0, 0.0, 0.05697474790836463, 0.0, 0.04105182098762295, 0.0, 0.05580121547924511, 0.0, 0.09831789732923844, 0.04984274125329142, 0.0, 0.0, 0.03399841400185462, 0.0, 0.0, 0.0, 0.0, 0.03402163735709692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05849470149637203, 0.0, 0.0, 0.0, 0.05158189988109429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04131753522123944, 0.0, 0.0, 0.07151062392598005, 0.0, 0.4684746633836726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06664299576114119, 0.0, 0.06018540522963729, 0.0, 0.19089436267459467, 0.0, 0.48250893272557205, 0.0, 0.0, 0.0, 0.0851513014291969, 0.0, 0.5864609548571376, 0.0, 0.22424185854468487, 0.0, 0.0, 0.0, 0.0716856924745823, 0.09980046714380703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12852609986895208, 0.0]"
11,"['better', 'career', 'could', 'future', 'get', 'go', 'good', 'hard', 'help', 'homework', 'idea', 'job', 'keep', 'kid', 'learn', 'life', 'make', 'many', 'much', 'nt', 'one', 'parent', 'people', 'play', 'really', 'reason', 'school', 'see', 'something', 'student', 'thing', 'think', 'time', 'want', 'work', 'world']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03743893746578491, 0.14250490722992193, 0.0, 0.0, 0.0, 0.045819915059369214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04867253260253996, 0.0, 0.26812746300289153, 0.0, 0.10763257697234338, 0.0, 0.0, 0.17887374219407576, 0.0, 0.08935922162779839, 0.09788481139522678, 0.0, 0.0, 0.0, 0.0642485266384369, 0.0, 0.0924281954140406, 0.0, 0.0, 0.18949027727921222, 0.05369293903662298, 0.5305978190094699, 0.0, 0.21443503507058106, 0.06856937610535521, 0.0, 0.0, 0.06253187877357774, 0.08085809157680325, 0.0, 0.0, 0.14310600599685835, 0.0, 0.0, 0.0, 0.0, 0.06266293013282902, 0.03133146506641451, 0.0, 0.0, 0.22310130490536875, 0.02758249115333106, 0.0, 0.0, 0.0583975521112135, 0.0, 0.0, 0.1362988304274732, 0.12545688445619074, 0.0, 0.19514318430489314, 0.04490696270748683, 0.0, 0.0, 0.07461590682945649, 0.0, 0.18353597500763316, 0.0, 0.0, 0.0, 0.0, 0.3464579008238373, 0.0942245073342084, 0.02915086531445227, 0.0, 0.0, 0.3418951581004292, 0.0, 0.0667960342386426, 0.0, 0.050405092885026224, 0.0, 0.0]"
12,"['agree', 'also', 'always', 'another', 'better', 'could', 'day', 'example', 'feel', 'first', 'future', 'go', 'good', 'help', 'keep', 'know', 'learn', 'life', 'like', 'many', 'need', 'never', 'new', 'nt', 'parent', 'people', 'play', 'reason', 'say', 'someone', 'something', 'start', 'thing', 'think', 'time', 'try', 'use', 'want', 'way']","[0.0, 0.0, 0.17490218364107252, 0.0805069205790372, 0.09878626792202352, 0.05799735737033166, 0.0, 0.0, 0.0, 0.3078108083594045, 0.0, 0.0, 0.0, 0.0, 0.10763328271934669, 0.09625022634622743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12675238016019363, 0.0, 0.0, 0.055860635535714916, 0.05059470038525127, 0.0, 0.1143342246594711, 0.0, 0.0, 0.0, 0.042139055226915724, 0.0, 0.0, 0.03501528400132077, 0.0, 0.0, 0.07664544674647282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12612741162600152, 0.0, 0.2462908300679189, 0.2518593358889851, 0.040268227443646186, 0.033938935038761865, 0.0, 0.0, 0.04748492996744057, 0.0, 0.0, 0.0, 0.0, 0.08504853630770251, 0.17011455822904026, 0.05676216703852896, 0.036799592853186236, 0.0, 0.0, 0.0, 0.06550952188262663, 0.09718898642316355, 0.0, 0.0, 0.13717878412388648, 0.0, 0.0, 0.0, 0.09823484174414271, 0.05190448764252841, 0.0, 0.0, 0.0, 0.34143620334902475, 0.48201041420538554, 0.18679000413731944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07398609245347892, 0.11066905104312547, 0.2054305419710156, 0.2852536932292094, 0.12793457340444317, 0.03650585932152993, 0.13054280724543416, 0.0, 0.0, 0.0, 0.0, 0.0]"
13,"['also', 'day', 'different', 'get', 'good', 'help', 'idea', 'kid', 'know', 'like', 'lot', 'make', 'might', 'new', 'nt', 'school', 'something', 'start', 'student', 'thing', 'want', 'way', 'would', 'year']","[0.0, 0.0, 0.0, 0.09473913433464212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03775519362381092, 0.0, 0.13621737148525573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027451497351778417, 0.0, 0.0, 0.0, 0.0, 0.027470248693382136, 0.0, 0.0, 0.1503250325815983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08516707314870418, 0.0, 0.0, 0.0, 0.0, 0.10864761453578357, 0.25762732078597644, 0.0, 0.0, 0.053251659239328904, 0.07413580767734737, 0.028809699625630618, 0.0, 0.0, 0.04862352797601624, 0.0, 0.0, 0.0, 0.0, 0.31171804615533355, 0.02887007763392989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05993760445686547, 0.0, 0.0, 0.0, 0.03437705543494723, 0.04884693464047011, 0.8455873090928772, 0.0, 0.0, 0.0, 0.0, 0.08706553798643903, 0.0, 0.0, 0.0, 0.0, 0.0859189119491554, 0.06827577313626927, 0.0, 0.0, 0.0, 0.034592141954959826, 0.09477275578440257]"
14,"['able', 'agree', 'also', 'always', 'bad', 'best', 'come', 'day', 'example', 'feel', 'future', 'go', 'idea', 'know', 'life', 'like', 'make', 'many', 'much', 'others', 'people', 'person', 'phone', 'positive', 'problem', 'self', 'someone', 'technology', 'thing', 'think', 'use', 'way']","[0.12478642605032367, 0.0, 0.07654665866750011, 0.026425638212363396, 0.03242566176524116, 0.0, 0.0, 0.034513903176391206, 0.07258882866461862, 0.0, 0.0, 0.0, 0.0, 0.07744045471995786, 0.0, 0.126372920041648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05547369951267498, 0.0, 0.0, 0.07334290937287996, 0.0, 0.0, 0.03752913208468908, 0.0, 0.0, 0.0, 0.08299048727946708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035633546977807844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026947548209050844, 0.0, 0.02643533257080103, 0.02228027136540987, 0.0, 0.024107715507235585, 0.15586480899205246, 0.0, 0.0, 0.03678080095691137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03610034137369705, 0.0, 0.19140821496880553, 0.12610738027597002, 0.1103273362626032, 0.0, 0.09698776770735622, 0.08132908612663226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04335771377950504, 0.0747154780186159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8366706114092676, 0.07285571344152954, 0.024217382250180594, 0.0, 0.0, 0.29395322900518595, 0.0, 0.14283148871685858, 0.0, 0.0, 0.0, 0.0, 0.0]"
15,"['also', 'better', 'class', 'could', 'different', 'example', 'family', 'first', 'get', 'go', 'help', 'know', 'learn', 'like', 'make', 'many', 'one', 'play', 'school', 'student', 'take', 'thing', 'think', 'time', 'way', 'world']","[0.0, 0.0, 0.0, 0.34142429801863905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12432422953240341, 0.0, 0.0, 0.7300944689179113, 0.0, 0.20287347959424137, 0.0, 0.0, 0.10909001336242388, 0.0, 0.0, 0.0, 0.07963675596826161, 0.0, 0.05412461217241534, 0.0, 0.04768191890489955, 0.0, 0.0, 0.0, 0.06595379532591109, 0.0, 0.07942614537725759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07223290084469909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038685274995528506, 0.14241574320461275, 0.0, 0.1279401625794496, 0.0, 0.034608477056110795, 0.04475118071007213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03468100786837445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0646406403265767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10800264679598862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36568295302433035, 0.0, 0.21750428771693991, 0.0, 0.0, 0.0697266479215195, 0.03476591208789104, 0.06453457488805116, 0.0, 0.0, 0.0, 0.041009114270192236, 0.0, 0.0, 0.0557937338469882, 0.0, 0.0]"
16,"['bad', 'better', 'career', 'class', 'example', 'family', 'feel', 'friend', 'future', 'get', 'good', 'help', 'high', 'high school', 'homework', 'idea', 'learn', 'like', 'lot', 'make', 'need', 'new', 'nt', 'one', 'parent', 'people', 'person', 'play', 'reason', 'say', 'school', 'student', 'take', 'teacher', 'thing', 'think', 'time', 'want', 'year']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15029028606376074, 0.0, 0.050281116987695156, 0.5263127799851639, 0.0, 0.2657484304356493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07246782370135947, 0.0, 0.06566972423936569, 0.03193706250511407, 0.0, 0.058657487033685375, 0.16342005619899677, 0.0, 0.020005536195784192, 0.0, 0.0, 0.0, 0.0, 0.10009600705934664, 0.0, 0.0, 0.0657304665440869, 0.15288129983883758, 0.1651433242889639, 0.0, 0.043143421032536065, 0.0, 0.2482652137669309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11519593038128285, 0.0, 0.038807646182146924, 0.027013582626974363, 0.02099533884306989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04862458856721985, 0.0, 0.09735747862067486, 0.1262360392978565, 0.04207867976595217, 0.0, 0.0, 0.03745359634707221, 0.03704374531889856, 0.027456637053718334, 0.0, 0.03921444288025538, 0.0, 0.0, 0.0, 0.1404089056128263, 0.029675223889558195, 0.10920022868741043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.517632933958417, 0.0, 0.18472950133712862, 0.03154700529567968, 0.0, 0.0422998850001477, 0.14763593101862277, 0.17617544080374067, 0.0, 0.0, 0.1252284260399274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03453326738288562]"
17,"['bad', 'better', 'class', 'every', 'get', 'help', 'homework', 'like', 'lot', 'need', 'new', 'people', 'person', 'play', 'school', 'someone', 'teacher', 'want', 'work']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12581334770732558, 0.0, 0.3156908450491162, 0.0, 0.0, 0.12359303879608793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.140326522187241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08373673200687969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18341771023860412, 0.0, 0.0, 0.0, 0.3611689333898242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3248726188960679, 0.3392104725676889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10176343443011804, 0.0, 0.2716713685765624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3876329711864193, 0.11492464067330899, 0.0, 0.16413902942301614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27424619450933624, 0.0, 0.0, 0.27235993469163045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13204560488714234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08736097721755089, 0.0, 0.09387239561306948, 0.0, 0.0, 0.0, 0.0]"
18,"['activity', 'also', 'another', 'best', 'class', 'every', 'example', 'feel', 'generic', 'get', 'give', 'group', 'help', 'idea', 'know', 'like', 'make', 'name', 'nt', 'one', 'reason', 'say', 'something', 'student', 'teacher', 'think', 'work', 'working', 'would']","[0.0, 0.053147889150000995, 0.0, 0.027865876078312753, 0.0, 0.04014927317371773, 0.0, 0.0, 0.03827251565284396, 0.0, 0.0, 0.0, 0.07150535722639431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08118659590441127, 0.0, 0.05849710133027315, 0.0, 0.0, 0.038670105285317356, 0.0, 0.0, 0.0, 0.10576654574042518, 0.02422314797600196, 0.03482443928290944, 0.0, 0.0, 0.0, 0.0, 0.7868444088284156, 0.0, 0.026529303389605234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07515126002518017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02841623097134693, 0.0, 0.0, 0.04698916074384298, 0.0, 0.050843246051975995, 0.0, 0.0, 0.0, 0.0, 0.05301507212762701, 0.0, 0.0, 0.0, 0.07642470138992727, 0.050949800926618175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06800408975840826, 0.03593142080586856, 0.0, 0.0, 0.0, 0.0, 0.030334246985110346, 0.0, 0.3879951920727829, 0.0, 0.0, 0.22918689206780704, 0.0, 0.0, 0.025537266774845045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2987068354388843, 0.1337294875933897, 0.0, 0.06104807782571271, 0.0]"
19,"['always', 'best', 'better', 'class', 'even', 'everyone', 'future', 'go', 'going', 'good', 'high', 'high school', 'idea', 'important', 'know', 'life', 'like', 'make', 'many', 'need', 'never', 'one', 'online', 'others', 'people', 'really', 'school', 'see', 'start', 'take', 'think', 'time', 'want', 'work', 'would', 'year']","[0.0, 0.0, 0.0, 0.0, 0.07485763868905773, 0.0, 0.0, 0.0, 0.1675780234919602, 0.0666431269430605, 0.0, 0.0, 0.15654479760066797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07848533938029256, 0.0, 0.27972157344498033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17327894371124705, 0.0, 0.0, 0.0, 0.19159121427876846, 0.0, 0.06708751472312621, 0.1061346494204889, 0.0, 0.0, 0.0, 0.303945749898707, 0.3283240762257254, 0.0, 0.0, 0.0, 0.08226333834560882, 0.24137404688346192, 0.0, 0.0, 0.0, 0.0, 0.062210906966021336, 0.0, 0.18308522939674096, 0.1028721335491058, 0.0, 0.11130978113105067, 0.07196566497448188, 0.0, 0.0, 0.0, 0.0, 0.12889509313137723, 0.08593889551335877, 0.0, 0.0, 0.1115430589151391, 0.12178865672729434, 0.0833409763744804, 0.0, 0.04909817382016205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08087284587665795, 0.0, 0.0, 0.2315762302387124, 0.07993657456431195, 0.0, 0.0, 0.0, 0.18872607748108208, 0.0, 0.0, 0.27981993685056245, 0.0, 0.0, 0.0, 0.2236322655313846, 0.15566986798916407, 0.0, 0.0, 0.1659790870497346, 0.0, 0.05945009247560851, 0.0, 0.0, 0.1336509508913886, 0.2746245580645512]"
20,"['always', 'bad', 'change', 'come', 'day', 'every', 'first', 'get', 'hour', 'impression', 'job', 'make', 'may', 'might', 'nt', 'one', 'others', 'people', 'person', 'really', 'say', 'see', 'take', 'thing', 'think', 'time', 'try', 'want', 'way', 'work', 'year']","[0.0, 0.0, 0.0, 0.0, 0.1767429215269801, 0.0, 0.0, 0.0627084408727341, 0.0, 0.0, 0.0, 0.2920450719743629, 0.0, 0.07035092714877177, 0.0, 0.1148037175605104, 0.0, 0.0, 0.0, 0.06994216098537728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18104247377641722, 0.0, 0.0, 0.0, 0.041736429429924886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09371692172963375, 0.0, 0.0, 0.6085305711274328, 0.13273132761323866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04380139924296583, 0.0, 0.1543594838892139, 0.07392574685451572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21946598073764217, 0.043893196147528436, 0.0, 0.06559084641769868, 0.0, 0.4250525984184668, 0.2291249749191052, 0.0, 0.0, 0.0, 0.0, 0.06364838335254215, 0.0, 0.12381951431471917, 0.0, 0.18873456300219854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055055829980039064, 0.0, 0.0, 0.08824788038296313, 0.13200195948570537, 0.08167665612860293, 0.06804801541510809, 0.0, 0.043542841632152864, 0.05190221412623338, 0.04678829136299439, 0.0, 0.0, 0.0, 0.07204482114377217]"
21,"['also', 'always', 'attitude', 'better', 'come', 'example', 'first', 'future', 'get', 'go', 'good', 'help', 'important', 'job', 'life', 'like', 'many', 'one', 'people', 'person', 'positive', 'success', 'want', 'way', 'work', 'working', 'would']","[0.0, 0.0, 0.0, 0.0816231280346047, 0.10015591376078094, 0.0, 0.5379921255585219, 0.0, 0.0, 0.13374793925673775, 0.0, 0.0, 0.0, 0.059799238336917845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04283658961695234, 0.0, 0.0, 0.0, 0.05129618270970284, 0.0, 0.05795971943154452, 0.0, 0.03547652876747629, 0.0, 0.04272330223669517, 0.0, 0.0, 0.0355007617811188, 0.0, 0.0, 0.194270289686307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.269122370666011, 0.0, 0.22564684266163668, 0.0, 0.0, 0.0, 0.0, 0.2449592154850216, 0.03440948952093332, 0.0, 0.0, 0.1444298884084702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18654904804911035, 0.0, 0.0, 0.0, 0.09853648637055105, 0.04868983089289359, 0.0, 0.0, 0.44936161528528074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37217271315833944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037012003539362556, 0.08823516614599615, 0.03977067964827389, 0.1305709183179363, 0.0, 0.04470463317419924, 0.0]"
22,"['able', 'activity', 'also', 'always', 'another', 'best', 'better', 'come', 'every', 'everyone', 'feel', 'get', 'give', 'good', 'hard', 'help', 'high', 'important', 'job', 'keep', 'kid', 'like', 'make', 'parent', 'people', 'school', 'self', 'something', 'student', 'teacher', 'think', 'time', 'work']","[0.06450052790639753, 0.07815485854020773, 0.0, 0.08195447224076448, 0.20112498140420168, 0.05904017667621721, 0.0, 0.0, 0.1688411202023731, 0.08952725401088664, 0.0, 0.0, 0.0, 0.06004198976819484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11938624505598362, 0.06262887489140473, 0.0, 0.0, 0.0, 0.11373007118981172, 0.0, 0.0, 0.0, 0.0, 0.07124108722812436, 0.051209919517524044, 0.0, 0.0, 0.0, 0.07128975000034826, 0.0, 0.05342089195371946, 0.11703535098447905, 0.06805259998269152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27021485683280383, 0.0, 0.05664071063072072, 0.06419762040677371, 0.07048954456914124, 0.0, 0.0, 0.0, 0.034549172785520325, 0.0, 0.03738292118904486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26674965352151014, 0.06595765956216174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07777390159520277, 0.0, 0.26893265712712267, 0.0, 0.04460701675947892, 0.0, 0.6144421330740211, 0.0, 0.0, 0.2246821014004339, 0.0, 0.0, 0.03755297725293619, 0.034854046352533134, 0.0, 0.0, 0.0, 0.0, 0.39932126343515767, 0.0, 0.0, 0.0, 0.0]"
23,"['able', 'also', 'class', 'could', 'day', 'different', 'even', 'every', 'example', 'get', 'high', 'high school', 'home', 'homework', 'hour', 'learn', 'like', 'lot', 'make', 'much', 'name', 'one', 'online', 'phone', 'school', 'something', 'student', 'take', 'teacher', 'time', 'use', 'way', 'work', 'working', 'would', 'year']","[0.12121788383787857, 0.0, 0.0, 0.03850490848110674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2964170831923688, 0.0, 0.1286973116975944, 0.06905194230678928, 0.0, 0.027681472178381517, 0.024768623986060643, 0.0280457936833439, 0.0, 0.04041548033160881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0669428151707144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0639467026652763, 0.03453781157863672, 0.08638197043230023, 0.03609178519071634, 0.03757912844610144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02409189324040016, 0.0, 0.03246467702936902, 0.02259831042765861, 0.01756372678371812, 0.0, 0.0, 0.0, 0.026796729814553322, 0.03662796200371877, 0.0, 0.0, 0.0, 0.0, 0.035201072026170184, 0.07686881315832629, 0.0, 0.0, 0.0, 0.0, 0.5224648821252307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21924443276341324, 0.0, 0.0, 0.0, 0.020957844654200513, 0.0, 0.4330277064950048, 0.0, 0.1103829526376984, 0.052781523175151564, 0.0, 0.0, 0.0, 0.09825346890584931, 0.0, 0.21416024259491678, 0.0, 0.02081203623944944, 0.4127513999176467, 0.030797773751054386, 0.0, 0.29524559897458197, 0.028888929957055255]"
24,"['agree', 'always', 'bad', 'example', 'family', 'first', 'friend', 'going', 'kid', 'know', 'life', 'like', 'lot', 'make', 'need', 'never', 'parent', 'person', 'really', 'reason', 'say', 'school', 'see', 'someone', 'think', 'time', 'want', 'would']","[0.0, 0.0, 0.07903890250880573, 0.0, 0.2678511395439443, 0.0, 0.0, 0.07127524769452448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11455967912670474, 0.0, 0.31143901470825264, 0.0, 0.06859176097112545, 0.5563668853076192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3000606815558552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09387548332861496, 0.11129967906232432, 0.0, 0.16377616294871802, 0.046011366844103646, 0.06405602927780872, 0.049785252781919934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2882529607321561, 0.15375071600919915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08881193943418826, 0.0, 0.06510662325947614, 0.0, 0.0, 0.0, 0.0, 0.0723435988149564, 0.19976699336028025, 0.21110235949195622, 0.1553647987207604, 0.14301214253649833, 0.0, 0.07714810137780065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05001172743554891, 0.13925216004591895, 0.0, 0.0, 0.24745686381787999, 0.0, 0.0, 0.0, 0.0, 0.0597777329814155, 0.0]"
25,"['another', 'every', 'example', 'family', 'friend', 'get', 'home', 'job', 'many', 'nt', 'online', 'people', 'positive', 'something', 'thing', 'think', 'want', 'way', 'world']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1202401215908425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12156989892264443, 0.0, 0.08759434506112349, 0.0, 0.11906587347228241, 0.0, 0.0, 0.10635197589528189, 0.0, 0.0, 0.07254413412031754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24962620141335246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1153534138384957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1968915140929651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07629291608765774, 0.0, 0.4998040321913526, 0.0, 0.0, 0.26865627618612536, 0.0, 0.0, 0.0, 0.45943825989062403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09084581755875845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1533879672453557, 0.07647969239241946, 0.0, 0.0, 0.0, 0.1513678954567115, 0.45106891439248004, 0.0, 0.0, 0.122737686019991, 0.0, 0.0]"
26,"['another', 'best', 'better', 'different', 'example', 'failure', 'first', 'future', 'get', 'give', 'go', 'going', 'good', 'help', 'know', 'learn', 'like', 'make', 'may', 'much', 'need', 'new', 'nt', 'one', 'people', 'person', 'reason', 'something', 'success', 'take', 'think', 'time', 'try']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1029931665881307, 0.0, 0.0, 0.032726267657240016, 0.026029437087359577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06851966789634528, 0.0, 0.0, 0.0, 0.17507005142676954, 0.7621146742174528, 0.0, 0.0, 0.05989822802880976, 0.0, 0.03383959885127874, 0.0, 0.020712859101141037, 0.20844507633790135, 0.02494386486807012, 0.0, 0.07860901749065176, 0.020727007469502078, 0.0, 0.0, 0.022684818823082275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04859660593066605, 0.20872046819477713, 0.0, 0.06026961483695197, 0.0, 0.1739012605236192, 0.0, 0.038302584629217665, 0.0, 0.06632967407836186, 0.0, 0.0755156654128584, 0.0, 0.03359989483873205, 0.06534964296567088, 0.32674821482835437, 0.0, 0.0, 0.0, 0.01917673862524589, 0.08528221125180548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029074650637124617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05187674074106907, 0.0, 0.0, 0.17383348905330784, 0.05464596107760424, 0.0, 0.0, 0.0, 0.08734617136627329, 0.060801454269748194, 0.23639498688797173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
